Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Item Code (CPC),Item,Year,Unit,Value,Flag,Flag Description,Note
QCL,Crops and livestock products,120,Cameroon,5412,Yield,1701,"Beans, dry",2019,kg/ha,1226.6,A,Official figure,
QCL,Crops and livestock products,120,Cameroon,5312,Area harvested,1701,"Beans, dry",2020,ha,302571,A,Official figure,
QCL,Crops and livestock products,120,Cameroon,5412,Yield,1701,"Beans, dry",2020,kg/ha,1219.7,A,Official figure,
QCL,Crops and livestock products,120,Cameroon,5312,Area harvested,1701,"Beans, dry",2021,ha,291463,I,Imputed value,
QCL,Crops and livestock products,120,Cameroon,5412,Yield,1701,"Beans, dry",2021,kg/ha,1272.6,E,Estimated value,
QCL,Crops and livestock products,120,Cameroon,5312,Area harvested,1701,"Beans, dry",2022,ha,299264,I,Imputed value,
QCL,Crops and livestock products,120,Cameroon,5412,Yield,1701,"Beans, dry",2022,kg/ha,1298.9,E,Estimated value,
QCL,Crops and livestock products,120,Cameroon,5312,Area harvested,1701,"Beans, dry",2023,ha,303828,I,Imputed value,
QCL,Crops and livestock products,120,Cameroon,5412,Yield,1701,"Beans, dry",2023,kg/ha,1283.9,E,Estimated value,
QCL,Crops and livestock products,120,Cameroon,5312,Area harvested,112,Maize (corn),2019,ha,1636120,A,Official figure,
QCL,Crops and livestock products,120,Cameroon,5412,Yield,112,Maize (corn),2019,kg/ha,1355.2,A,Official figure,
QCL,Crops and livestock products,120,Cameroon,5312,Area harvested,112,Maize (corn),2020,ha,1169941,A,Official figure,
QCL,Crops and livestock products,120,Cameroon,5412,Yield,112,Maize (corn),2020,kg/ha,1784.7,A,Official figure,
QCL,Crops and livestock products,120,Cameroon,5312,Area harvested,112,Maize (corn),2021,ha,1186000,X,Figure from international organizations,Unofficial figure
QCL,Crops and livestock products,120,Cameroon,5412,Yield,112,Maize (corn),2021,kg/ha,1770.7,X,Figure from international organizations,
QCL,Crops and livestock products,120,Cameroon,5312,Area harvested,112,Maize (corn),2022,ha,1300000,X,Figure from international organizations,Unofficial figure
QCL,Crops and livestock products,120,Cameroon,5412,Yield,112,Maize (corn),2022,kg/ha,1692.3,X,Figure from international organizations,
QCL,Crops and livestock products,120,Cameroon,5312,Area harvested,112,Maize (corn),2023,ha,1200000,X,Figure from international organizations,Unofficial figure
QCL,Crops and livestock products,120,Cameroon,5412,Yield,112,Maize (corn),2023,kg/ha,1833.3,X,Figure from international organizations,
QCL,Crops and livestock products,120,Cameroon,5312,Area harvested,113,Rice,2019,ha,136803,A,Official figure,
QCL,Crops and livestock products,120,Cameroon,5412,Yield,113,Rice,2019,kg/ha,2140.7,A,Official figure,
QCL,Crops and livestock products,120,Cameroon,5312,Area harvested,113,Rice,2020,ha,136287,A,Official figure,
QCL,Crops and livestock products,120,Cameroon,5412,Yield,113,Rice,2020,kg/ha,2131.2,A,Official figure,
QCL,Crops and livestock products,120,Cameroon,5312,Area harvested,113,Rice,2021,ha,153678,I,Imputed value,
QCL,Crops and livestock products,120,Cameroon,5412,Yield,113,Rice,2021,kg/ha,2051.7,E,Estimated value,
QCL,Crops and livestock products,120,Cameroon,5312,Area harvested,113,Rice,2022,ha,158495,I,Imputed value,
QCL,Crops and livestock products,120,Cameroon,5412,Yield,113,Rice,2022,kg/ha,2164.7,E,Estimated value,
QCL,Crops and livestock products,120,Cameroon,5312,Area harvested,113,Rice,2023,ha,156555,I,Imputed value,
QCL,Crops and livestock products,120,Cameroon,5412,Yield,113,Rice,2023,kg/ha,2289.5,E,Estimated value,
QCL,Crops and livestock products,120,Cameroon,5312,Area harvested,1802,Sugar cane,2019,ha,25095,E,Estimated value,
QCL,Crops and livestock products,120,Cameroon,5412,Yield,1802,Sugar cane,2019,kg/ha,47254.6,E,Estimated value,
QCL,Crops and livestock products,120,Cameroon,5312,Area harvested,1802,Sugar cane,2020,ha,24438,E,Estimated value,
QCL,Crops and livestock products,120,Cameroon,5412,Yield,1802,Sugar cane,2020,kg/ha,46990.4,E,Estimated value,
QCL,Crops and livestock products,120,Cameroon,5312,Area harvested,1802,Sugar cane,2021,ha,25183,E,Estimated value,
QCL,Crops and livestock products,120,Cameroon,5412,Yield,1802,Sugar cane,2021,kg/ha,45613.8,E,Estimated value,
QCL,Crops and livestock products,120,Cameroon,5312,Area harvested,1802,Sugar cane,2022,ha,24905,E,Estimated value,
QCL,Crops and livestock products,120,Cameroon,5412,Yield,1802,Sugar cane,2022,kg/ha,45989.6,E,Estimated value,
QCL,Crops and livestock products,120,Cameroon,5312,Area harvested,1802,Sugar cane,2023,ha,24842,E,Estimated value,
QCL,Crops and livestock products,120,Cameroon,5412,Yield,1802,Sugar cane,2023,kg/ha,45972.6,E,Estimated value,
QCL,Crops and livestock products,120,Cameroon,5312,Area harvested,111,Wheat,2019,ha,374,I,Imputed value,
QCL,Crops and livestock products,120,Cameroon,5412,Yield,111,Wheat,2019,kg/ha,1337.6,E,Estimated value,
QCL,Crops and livestock products,120,Cameroon,5312,Area harvested,111,Wheat,2020,ha,352,I,Imputed value,
QCL,Crops and livestock products,120,Cameroon,5412,Yield,111,Wheat,2020,kg/ha,1337.3,E,Estimated value,
QCL,Crops and livestock products,120,Cameroon,5312,Area harvested,111,Wheat,2021,ha,471,I,Imputed value,
QCL,Crops and livestock products,120,Cameroon,5412,Yield,111,Wheat,2021,kg/ha,1337.2,E,Estimated value,
QCL,Crops and livestock products,120,Cameroon,5312,Area harvested,111,Wheat,2022,ha,454,I,Imputed value,
QCL,Crops and livestock products,120,Cameroon,5412,Yield,111,Wheat,2022,kg/ha,1337.5,E,Estimated value,
QCL,Crops and livestock products,120,Cameroon,5312,Area harvested,111,Wheat,2023,ha,448,I,Imputed value,
QCL,Crops and livestock products,120,Cameroon,5412,Yield,111,Wheat,2023,kg/ha,1337.8,E,Estimated value,
QCL,Crops and livestock products,124,Canada,5312,Area harvested,115,Barley,2019,ha,2727500,A,Official figure,
QCL,Crops and livestock products,124,Canada,5412,Yield,115,Barley,2019,kg/ha,3806.6,A,Official figure,
QCL,Crops and livestock products,124,Canada,5312,Area harvested,115,Barley,2020,ha,2808700,A,Official figure,
QCL,Crops and livestock products,124,Canada,5412,Yield,115,Barley,2020,kg/ha,3824,A,Official figure,
QCL,Crops and livestock products,124,Canada,5312,Area harvested,115,Barley,2021,ha,3011100,A,Official figure,
QCL,Crops and livestock products,124,Canada,5412,Yield,115,Barley,2021,kg/ha,2274.3,A,Official figure,
QCL,Crops and livestock products,124,Canada,5312,Area harvested,115,Barley,2022,ha,2635700,A,Official figure,
QCL,Crops and livestock products,124,Canada,5412,Yield,115,Barley,2022,kg/ha,3789,A,Official figure,
QCL,Crops and livestock products,124,Canada,5312,Area harvested,115,Barley,2023,ha,2699000,A,Official figure,
QCL,Crops and livestock products,124,Canada,5412,Yield,115,Barley,2023,kg/ha,3296.1,A,Official figure,
QCL,Crops and livestock products,124,Canada,5312,Area harvested,1701,"Beans, dry",2019,ha,150200,A,Official figure,
QCL,Crops and livestock products,124,Canada,5412,Yield,1701,"Beans, dry",2019,kg/ha,2109.2,A,Official figure,
QCL,Crops and livestock products,124,Canada,5312,Area harvested,1701,"Beans, dry",2020,ha,182900,A,Official figure,
QCL,Crops and livestock products,124,Canada,5412,Yield,1701,"Beans, dry",2020,kg/ha,2676.3,A,Official figure,
QCL,Crops and livestock products,124,Canada,5312,Area harvested,1701,"Beans, dry",2021,ha,161600,A,Official figure,
QCL,Crops and livestock products,124,Canada,5412,Yield,1701,"Beans, dry",2021,kg/ha,2249.8,A,Official figure,
QCL,Crops and livestock products,124,Canada,5312,Area harvested,1701,"Beans, dry",2022,ha,117300,A,Official figure,
QCL,Crops and livestock products,124,Canada,5412,Yield,1701,"Beans, dry",2022,kg/ha,2668.3,A,Official figure,
QCL,Crops and livestock products,124,Canada,5312,Area harvested,1701,"Beans, dry",2023,ha,128800,A,Official figure,
QCL,Crops and livestock products,124,Canada,5412,Yield,1701,"Beans, dry",2023,kg/ha,2634.4,A,Official figure,
QCL,Crops and livestock products,124,Canada,5312,Area harvested,112,Maize (corn),2019,ha,1451200,A,Official figure,
QCL,Crops and livestock products,124,Canada,5412,Yield,112,Maize (corn),2019,kg/ha,9236.4,A,Official figure,
QCL,Crops and livestock products,124,Canada,5312,Area harvested,112,Maize (corn),2020,ha,1408200,A,Official figure,
QCL,Crops and livestock products,124,Canada,5412,Yield,112,Maize (corn),2020,kg/ha,9631.7,A,Official figure,
QCL,Crops and livestock products,124,Canada,5312,Area harvested,112,Maize (corn),2021,ha,1461700,A,Official figure,
QCL,Crops and livestock products,124,Canada,5412,Yield,112,Maize (corn),2021,kg/ha,9995.8,A,Official figure,
QCL,Crops and livestock products,124,Canada,5312,Area harvested,112,Maize (corn),2022,ha,1443900,A,Official figure,
QCL,Crops and livestock products,124,Canada,5412,Yield,112,Maize (corn),2022,kg/ha,10069.2,A,Official figure,
QCL,Crops and livestock products,124,Canada,5312,Area harvested,112,Maize (corn),2023,ha,1518900,A,Official figure,
QCL,Crops and livestock products,124,Canada,5412,Yield,112,Maize (corn),2023,kg/ha,9925.6,A,Official figure,
QCL,Crops and livestock products,124,Canada,5312,Area harvested,111,Wheat,2019,ha,9655800,A,Official figure,
QCL,Crops and livestock products,124,Canada,5412,Yield,111,Wheat,2019,kg/ha,3383.4,A,Official figure,
QCL,Crops and livestock products,124,Canada,5312,Area harvested,111,Wheat,2020,ha,10017800,A,Official figure,
QCL,Crops and livestock products,124,Canada,5412,Yield,111,Wheat,2020,kg/ha,3537.4,A,Official figure,
QCL,Crops and livestock products,124,Canada,5312,Area harvested,111,Wheat,2021,ha,9198900,A,Official figure,
QCL,Crops and livestock products,124,Canada,5412,Yield,111,Wheat,2021,kg/ha,2437.5,A,Official figure,
QCL,Crops and livestock products,124,Canada,5312,Area harvested,111,Wheat,2022,ha,10081900,A,Official figure,
QCL,Crops and livestock products,124,Canada,5412,Yield,111,Wheat,2022,kg/ha,3405.6,A,Official figure,
QCL,Crops and livestock products,124,Canada,5312,Area harvested,111,Wheat,2023,ha,10682500,A,Official figure,
QCL,Crops and livestock products,124,Canada,5412,Yield,111,Wheat,2023,kg/ha,2991.3,A,Official figure,
QCL,Crops and livestock products,140,Central African Republic,5312,Area harvested,112,Maize (corn),2019,ha,129413,A,Official figure,
QCL,Crops and livestock products,140,Central African Republic,5412,Yield,112,Maize (corn),2019,kg/ha,800,A,Official figure,
QCL,Crops and livestock products,140,Central African Republic,5312,Area harvested,112,Maize (corn),2020,ha,288262,A,Official figure,
QCL,Crops and livestock products,140,Central African Republic,5412,Yield,112,Maize (corn),2020,kg/ha,701,A,Official figure,
QCL,Crops and livestock products,140,Central African Republic,5312,Area harvested,112,Maize (corn),2021,ha,260175,A,Official figure,
QCL,Crops and livestock products,140,Central African Republic,5412,Yield,112,Maize (corn),2021,kg/ha,800,A,Official figure,
QCL,Crops and livestock products,140,Central African Republic,5312,Area harvested,112,Maize (corn),2022,ha,267980,A,Official figure,
QCL,Crops and livestock products,140,Central African Republic,5412,Yield,112,Maize (corn),2022,kg/ha,800,A,Official figure,
QCL,Crops and livestock products,140,Central African Republic,5312,Area harvested,112,Maize (corn),2023,ha,276019,A,Official figure,
QCL,Crops and livestock products,140,Central African Republic,5412,Yield,112,Maize (corn),2023,kg/ha,800,A,Official figure,
QCL,Crops and livestock products,140,Central African Republic,5312,Area harvested,113,Rice,2019,ha,8966,A,Official figure,
QCL,Crops and livestock products,140,Central African Republic,5412,Yield,113,Rice,2019,kg/ha,1400,A,Official figure,
QCL,Crops and livestock products,140,Central African Republic,5312,Area harvested,113,Rice,2020,ha,54223,A,Official figure,
QCL,Crops and livestock products,140,Central African Republic,5412,Yield,113,Rice,2020,kg/ha,900,A,Official figure,
QCL,Crops and livestock products,140,Central African Republic,5312,Area harvested,113,Rice,2021,ha,45696,A,Official figure,
QCL,Crops and livestock products,140,Central African Republic,5412,Yield,113,Rice,2021,kg/ha,1100,A,Official figure,
QCL,Crops and livestock products,140,Central African Republic,5312,Area harvested,113,Rice,2022,ha,36981,A,Official figure,
QCL,Crops and livestock products,140,Central African Republic,5412,Yield,113,Rice,2022,kg/ha,1400,A,Official figure,
QCL,Crops and livestock products,140,Central African Republic,5312,Area harvested,113,Rice,2023,ha,38090,A,Official figure,
QCL,Crops and livestock products,140,Central African Republic,5412,Yield,113,Rice,2023,kg/ha,1400,A,Official figure,
QCL,Crops and livestock products,140,Central African Republic,5312,Area harvested,1802,Sugar cane,2019,ha,19177,I,Imputed value,
QCL,Crops and livestock products,140,Central African Republic,5412,Yield,1802,Sugar cane,2019,kg/ha,6544.2,E,Estimated value,
QCL,Crops and livestock products,140,Central African Republic,5312,Area harvested,1802,Sugar cane,2020,ha,19994,I,Imputed value,
QCL,Crops and livestock products,140,Central African Republic,5412,Yield,1802,Sugar cane,2020,kg/ha,6377,E,Estimated value,
QCL,Crops and livestock products,140,Central African Republic,5312,Area harvested,1802,Sugar cane,2021,ha,20228,I,Imputed value,
QCL,Crops and livestock products,140,Central African Republic,5412,Yield,1802,Sugar cane,2021,kg/ha,6417,E,Estimated value,
QCL,Crops and livestock products,140,Central African Republic,5312,Area harvested,1802,Sugar cane,2022,ha,20320,I,Imputed value,
QCL,Crops and livestock products,140,Central African Republic,5412,Yield,1802,Sugar cane,2022,kg/ha,6390.7,E,Estimated value,
QCL,Crops and livestock products,140,Central African Republic,5312,Area harvested,1802,Sugar cane,2023,ha,20677,I,Imputed value,
QCL,Crops and livestock products,140,Central African Republic,5412,Yield,1802,Sugar cane,2023,kg/ha,6364.4,E,Estimated value,
QCL,Crops and livestock products,148,Chad,5312,Area harvested,1701,"Beans, dry",2019,ha,225471,A,Official figure,
QCL,Crops and livestock products,148,Chad,5412,Yield,1701,"Beans, dry",2019,kg/ha,678.1,A,Official figure,
QCL,Crops and livestock products,148,Chad,5312,Area harvested,1701,"Beans, dry",2020,ha,227341,A,Official figure,
QCL,Crops and livestock products,148,Chad,5412,Yield,1701,"Beans, dry",2020,kg/ha,680,A,Official figure,
QCL,Crops and livestock products,148,Chad,5312,Area harvested,1701,"Beans, dry",2021,ha,225741,A,Official figure,
QCL,Crops and livestock products,148,Chad,5412,Yield,1701,"Beans, dry",2021,kg/ha,672,A,Official figure,
QCL,Crops and livestock products,148,Chad,5312,Area harvested,1701,"Beans, dry",2022,ha,229515,A,Official figure,
QCL,Crops and livestock products,148,Chad,5412,Yield,1701,"Beans, dry",2022,kg/ha,692.8,A,Official figure,
QCL,Crops and livestock products,148,Chad,5312,Area harvested,1701,"Beans, dry",2023,ha,223197,A,Official figure,
QCL,Crops and livestock products,148,Chad,5412,Yield,1701,"Beans, dry",2023,kg/ha,672.6,A,Official figure,
QCL,Crops and livestock products,148,Chad,5312,Area harvested,112,Maize (corn),2019,ha,328410,A,Official figure,
QCL,Crops and livestock products,148,Chad,5412,Yield,112,Maize (corn),2019,kg/ha,1262.5,A,Official figure,
QCL,Crops and livestock products,148,Chad,5312,Area harvested,112,Maize (corn),2020,ha,338644,A,Official figure,
QCL,Crops and livestock products,148,Chad,5412,Yield,112,Maize (corn),2020,kg/ha,1202.9,A,Official figure,
QCL,Crops and livestock products,148,Chad,5312,Area harvested,112,Maize (corn),2021,ha,324517,A,Official figure,
QCL,Crops and livestock products,148,Chad,5412,Yield,112,Maize (corn),2021,kg/ha,1123.6,A,Official figure,
QCL,Crops and livestock products,148,Chad,5312,Area harvested,112,Maize (corn),2022,ha,324696,A,Official figure,
QCL,Crops and livestock products,148,Chad,5412,Yield,112,Maize (corn),2022,kg/ha,1121,A,Official figure,
QCL,Crops and livestock products,148,Chad,5312,Area harvested,112,Maize (corn),2023,ha,320540,A,Official figure,
QCL,Crops and livestock products,148,Chad,5412,Yield,112,Maize (corn),2023,kg/ha,1105.1,A,Official figure,
QCL,Crops and livestock products,148,Chad,5312,Area harvested,113,Rice,2019,ha,192327,A,Official figure,
QCL,Crops and livestock products,148,Chad,5412,Yield,113,Rice,2019,kg/ha,1510.8,A,Official figure,
QCL,Crops and livestock products,148,Chad,5312,Area harvested,113,Rice,2020,ha,189180,A,Official figure,
QCL,Crops and livestock products,148,Chad,5412,Yield,113,Rice,2020,kg/ha,1469.8,A,Official figure,
QCL,Crops and livestock products,148,Chad,5312,Area harvested,113,Rice,2021,ha,184086,A,Official figure,
QCL,Crops and livestock products,148,Chad,5412,Yield,113,Rice,2021,kg/ha,1318.1,A,Official figure,
QCL,Crops and livestock products,148,Chad,5312,Area harvested,113,Rice,2022,ha,177108,A,Official figure,
QCL,Crops and livestock products,148,Chad,5412,Yield,113,Rice,2022,kg/ha,1309.7,A,Official figure,
QCL,Crops and livestock products,148,Chad,5312,Area harvested,113,Rice,2023,ha,175489,A,Official figure,
QCL,Crops and livestock products,148,Chad,5412,Yield,113,Rice,2023,kg/ha,1276.2,A,Official figure,
QCL,Crops and livestock products,148,Chad,5312,Area harvested,1802,Sugar cane,2019,ha,3172,I,Imputed value,
QCL,Crops and livestock products,148,Chad,5412,Yield,1802,Sugar cane,2019,kg/ha,104023.5,E,Estimated value,
QCL,Crops and livestock products,148,Chad,5312,Area harvested,1802,Sugar cane,2020,ha,4099,I,Imputed value,
QCL,Crops and livestock products,148,Chad,5412,Yield,1802,Sugar cane,2020,kg/ha,104329.2,E,Estimated value,
QCL,Crops and livestock products,148,Chad,5312,Area harvested,1802,Sugar cane,2021,ha,4600,I,Imputed value,
QCL,Crops and livestock products,148,Chad,5412,Yield,1802,Sugar cane,2021,kg/ha,103945.3,E,Estimated value,
QCL,Crops and livestock products,148,Chad,5312,Area harvested,1802,Sugar cane,2022,ha,4621,I,Imputed value,
QCL,Crops and livestock products,148,Chad,5412,Yield,1802,Sugar cane,2022,kg/ha,104165,E,Estimated value,
